"prop_id","ReviewScore"
24219,66
119621,0
61163,0
71547,0
70362,0
4494,0
11078,0
76877,0
120566,0
133096,0
48973,0
32364,0
90193,0
64322,0
39646,0
96477,0
89244,0
23797,0
52168,0
115428,0
34120,0
79033,0
49923,0
47842,0
108913,0
123596,0
65855,0
34631,18
47253,0
47485,0
57714,0
129824,0
132029,0
65266,0
98855,0
3487,32
93677,0
72953,0
78846,0
64923,0
126515,0
85812,0
112372,71
134991,0
136543,0
3992,0
100727,0
9382,83
90598,0
12176,11
21434,33
137446,0
33238,0
100202,0
90823,0
114482,0
114065,0
24995,29
89385,0
98257,0
98362,0
72933,0
48413,0
47589,0
72109,0
23799,77
20673,37
40582,82
72775,0
64030,0
116758,0
127239,0
6248,30
12504,30
87105,0
93050,0
81901,0
132334,0
112707,0
9629,0
69314,0
118194,0
4303,0
51635,0
13354,0
87213,0
124214,0
57490,0
139217,0
40713,0
123742,0
93420,0
1978,42
44040,0
138581,0
23133,0
103672,0
94340,0
102934,0
21727,70
98230,0
69805,0
98426,0
12145,13
21575,0
22557,71
1502,43
58353,0
89430,0
4808,0
29153,0
80643,0
125202,0
125545,0
49787,0
40216,0
139753,0
46253,0
32613,0
108367,0
97967,0
109082,0
39412,0
41051,-1
46780,0
85356,0
4611,0
30498,0
90435,0
109716,0
74127,0
95605,0
8814,52
121544,0
5987,0
106707,0
86788,0
28256,0
61944,0
46555,0
101296,0
108613,0
101797,0
61492,0
131625,0
73661,0
22051,0
42114,0
43690,0
50692,0
25536,51
109209,0
52262,0
23345,18
112588,0
2393,70
103132,0
112915,0
44747,0
751,34
105164,0
129711,0
70030,0
121475,0
113460,0
66505,0
12865,34
64432,0
95082,0
9057,18
90647,0
67551,0
89626,0
28660,0
82246,64
28726,0
68488,0
14322,62
127055,0
16190,0
119803,0
81755,62
124197,0
22272,20
82144,0
46079,0
112281,91
12975,0
19674,21
128661,0
48075,0
134238,0
27044,9
13220,109
59484,0
26739,0
133518,0
49319,0
78954,0
38900,0
134049,0
24679,93
86822,0
109145,0
108624,0
4440,9
98128,0
88604,0
70540,0
116960,0
134064,0
105337,0
79653,0
118061,0
90175,0
2962,0
84452,0
76276,6
56960,0
72852,0
69910,0
68108,0
84421,0
98103,0
9657,50
72145,0
22225,0
73549,0
24844,0
55890,0
59114,0
63723,0
60747,0
131491,0
56676,0
24785,-7
72366,0
7483,0
34801,0
105508,0
95587,0
106218,0
12935,51
112826,0
1923,-15
74219,0
53824,0
3141,0
86758,0
54679,0
83599,0
98701,0
100455,0
101858,0
140221,0
53369,0
55474,-21
35571,0
63567,40
26154,7
74715,0
48440,0
37518,0
49581,20
122192,0
17046,0
53179,0
91212,0
119646,0
100459,0
126333,0
25551,42
18671,11
133762,0
117507,0
133161,0
25247,54
17754,22
30561,0
107106,0
111730,0
4533,36
37291,0
116423,0
30331,0
19995,0
33196,0
137686,0
46347,0
119225,42
113154,0
94650,0
13300,57
16169,18
87495,0
5263,0
69055,0
71142,0
80684,0
40017,4
97076,0
8915,14
109273,0
13234,0
124191,0
76689,0
139557,0
19465,72
108184,0
116217,0
49388,0
139706,0
24519,90
70035,0
132817,0
9496,39
92436,0
133207,0
63837,0
42106,12
137946,0
100674,0
51923,0
105749,0
139053,0
61463,60
29559,0
67570,41
104133,0
109545,0
112195,0
113138,0
34683,51
111453,0
23095,0
78919,0
28038,0
118993,0
101743,0
104105,0
131314,0
45410,0
26269,29
67161,0
127861,0
115954,77
11521,0
137450,0
139976,0
81703,0
135096,0
119207,0
13377,8
75125,0
82439,0
16830,0
22510,8
86606,0
64482,91
13317,74
80034,0
104333,0
11948,0
41946,-3
47607,0
69232,0
6532,0
91381,0
27964,14
42201,0
43870,0
42265,0
118919,0
136833,0
99475,0
28427,0
81636,0
67897,0
67080,0
119580,0
8993,0
116176,0
131363,0
67308,0
54979,0
110786,0
97147,0
62432,7
60591,0
68206,0
72726,0
58023,0
132162,0
59858,0
61491,0
97143,0
68366,10
40111,0
11881,61
13499,29
28495,42
8343,0
140120,0
118766,9
27955,45
119159,28
122668,0
65860,60
32114,0
560,68
8077,0
100238,0
23862,14
117744,0
80689,0
70903,0
71216,0
112685,0
99735,0
88226,0
85894,0
119544,75
68601,0
118755,0
47556,0
74279,0
81375,0
58735,0
92927,0
77504,0
122582,0
68282,0
93654,0
57648,0
33004,0
820,61
16658,63
119766,0
22414,0
138962,0
117990,21
14119,13
26618,31
131580,0
117931,0
94080,0
12183,30
113107,0
77563,0
13617,75
73394,0
44273,0
116895,0
35919,0
21443,58
15079,0
39700,0
46276,0
106166,0
63045,0
124652,0
6087,0
86622,0
119847,0
70058,0
86704,0
105998,0
90284,0
10212,0
22830,4
79449,0
110990,0
111775,0
13618,13
42693,0
72473,0
125423,0
65270,0
85430,0
27635,31
107963,0
87152,0
32867,0
82375,0
97300,0
38215,0
19459,0
62457,0
114680,0
28100,74
112102,0
114796,0
27984,0
111733,0
97451,0
30239,0
20894,15
34549,0
48616,0
71374,0
73339,0
78706,0
96202,0
13623,0
106513,0
50160,0
124365,0
31088,0
9564,11
104163,0
48446,46
103664,0
3002,49
135155,0
43735,0
72769,0
84316,0
63809,65
3335,50
20769,0
39442,0
125420,0
126120,0
65584,0
68128,0
111478,0
42643,0
126238,0
64882,0
109334,0
55348,0
95994,0
55248,0
68378,0
868,115
88716,0
100213,0
19740,0
71843,0
123053,0
51058,0
112850,0
114937,0
75383,0
134879,0
71020,0
105928,0
131495,0
52676,0
90277,0
74477,0
114788,0
35832,0
119463,0
115211,0
12270,68
48644,0
88380,0
27304,0
26694,27
41972,24
84300,0
50391,31
3646,0
10467,38
10199,55
115110,0
129819,0
59931,0
36700,0
52414,0
134103,0
122822,0
16896,0
6396,83
55322,0
130044,0
136488,0
26754,9
74383,0
90462,0
75067,0
12541,5
88903,0
31692,0
68043,0
128415,0
82002,0
112901,0
97394,0
19887,-10
68158,0
112949,0
8405,0
52272,0
21401,16
3181,0
87500,0
130142,0
29249,0
32027,0
89173,0
109166,0
135550,0
138998,0
127067,0
6994,0
55502,0
34079,0
17739,71
116211,0
82454,0
83087,0
55582,0
80100,0
49874,0
72550,0
127128,0
112687,0
138851,0
125523,0
36500,0
14907,0
123508,0
15090,0
80483,0
4857,40
73355,0
136155,0
92485,0
82941,0
32173,0
78359,0
104199,-4
110726,0
10990,43
69932,0
117419,0
103895,0
69963,0
48555,0
59098,0
64710,0
117590,0
57161,0
90688,0
44219,0
63325,0
17501,0
75736,0
38171,0
17426,0
94012,0
116633,0
105108,0
18952,39
92008,0
48342,0
20441,2
37556,0
97579,0
129825,0
3070,75
126798,0
24784,37
53704,0
136247,0
88844,0
98233,0
2398,44
82092,0
134031,0
126897,0
113466,0
116142,0
64236,21
22750,8
64306,0
8942,0
87318,0
46461,0
98178,0
100274,0
19882,0
96490,0
103004,0
79215,0
124533,0
75666,0
74048,0
22485,0
69347,0
114728,0
32848,0
88601,0
104806,0
133270,0
93785,0
112499,0
113146,0
69835,0
110541,0
133847,0
87940,0
134518,0
140288,0
91484,0
48893,0
55876,0
122623,0
100143,0
63,42
115102,0
13902,58
13476,65
112547,0
138300,0
18475,6
4502,0
51190,0
68763,0
77589,0
567,0
70310,0
16596,53
12025,28
34227,83
104733,0
54734,0
52061,0
107942,0
120433,0
876,55
66017,0
122442,0
118928,0
135344,0
138871,0
52059,0
87435,0
56189,0
78765,0
109376,0
106111,0
112490,0
95596,0
131707,0
36270,0
86787,0
63407,0
63979,0
71038,0
76750,0
93864,0
1907,55
37589,0
50733,0
93084,0
4704,23
132015,0
132475,0
87216,0
6563,1
129184,0
73897,0
90170,0
96757,0
122944,0
25081,6
91247,0
51470,0
24063,43
100542,0
129457,0
41823,53
23754,11
51842,0
126233,0
81119,0
60825,0
97293,0
56655,0
65996,0
64743,0
7491,49
16934,52
31919,0
138069,0
64148,34
128978,0
47197,0
113420,0
125489,0
125583,0
97757,0
100454,0
109393,0
2563,0
50417,0
103241,0
107440,0
54627,0
91120,0
131809,0
82711,0
74981,0
77717,0
111400,0
29077,0
36241,0
48035,0
28268,61
96688,0
28212,0
15341,71
25290,44
79524,0
3153,0
49198,0
85754,0
9383,-9
71889,0
42200,-10
11942,42
138276,0
46134,0
91452,0
36320,0
38533,0
1248,57
116866,64
137305,0
11710,46
10145,-1
22295,60
87878,0
140503,0
36952,0
60310,0
76214,0
47836,0
33023,0
112607,0
36619,0
21129,12
104649,0
118714,0
25908,0
40185,0
53377,17
116345,65
128528,0
45447,0
70401,0
19956,-15
100186,0
71880,0
77050,0
107222,0
55957,0
73413,0
36779,0
120400,0
47387,0
93153,0
12734,0
71516,0
131021,0
43794,0
51153,0
85457,0
128355,0
12611,0
12102,0
19873,41
113559,0
93006,0
92338,0
108906,0
38902,0
125006,0
21075,60
114355,0
119162,40
20688,0
90536,0
56249,0
8938,27
8762,0
129820,0
51521,0
16431,25
123275,0
54984,0
12885,6
4459,0
39973,41
11737,0
13340,59
135952,0
133061,0
8898,-12
95874,0
10087,21
97465,0
21202,0
84555,0
137162,0
20150,0
3326,31
121314,0
15900,64
83128,0
102087,0
10652,64
99347,0
29002,0
103254,0
55316,0
109016,0
61655,0
85336,0
63292,0
111249,0
4113,0
120954,0
131207,0
28511,0
24074,45
33661,0
24559,59
85300,54
72492,0
38291,0
119085,62
73452,0
92663,0
38750,0
120497,0
80603,0
57584,28
128556,0
126665,4
13603,103
122621,0
68099,0
11102,0
33977,0
45224,0
130165,0
117976,0
97483,0
70587,0
42518,51
73417,0
74798,0
23061,0
129220,0
112142,0
31666,0
124184,0
40870,0
66310,0
93917,0
13015,1
47818,0
108981,0
127834,0
131706,0
116340,0
47249,0
10815,0
88244,0
16665,14
21568,92
69704,0
23425,0
135230,0
23720,48
80243,0
119908,43
8600,58
30251,0
48914,0
22241,0
9854,0
126911,0
108083,0
77728,49
108766,0
26436,49
72470,0
68929,112
31506,0
12850,0
41898,0
96189,0
20206,43
45660,0
9258,0
47948,0
138552,0
117237,0
2831,70
57729,0
91863,0
31699,0
111847,0
114902,0
63499,0
27228,0
62235,0
30383,0
39653,0
95479,0
118632,0
6974,69
66064,0
3034,64
23542,0
121128,0
130462,0
34898,0
40101,39
40338,61
125490,0
64140,34
86663,0
127440,0
50962,0
71418,0
125720,0
62791,0
115473,0
31226,0
119855,0
20513,0
115517,9
31789,0
8073,0
122503,0
46379,0
35822,0
42513,0
112513,0
23292,47
4607,48
117193,0
136546,0
85498,0
83233,0
84219,0
86898,0
138899,0
139302,0
10375,80
115221,0
26928,0
60094,0
55869,0
90866,0
17787,84
92268,0
114907,0
73787,0
10424,14
59241,0
29359,0
90351,0
128238,0
17959,25
71493,0
118015,0
69977,0
75291,0
18568,0
137365,0
25776,9
60403,52
99864,0
8276,92
84953,0
21563,0
6030,0
37696,0
78126,0
133545,0
56659,0
2041,0
27712,0
50854,0
27395,0
35594,0
93755,0
82781,0
118573,0
122148,0
16506,60
116339,0
51657,0
97879,0
122792,0
42614,53
12045,4
22102,77
81070,60
117275,0
28221,0
3913,0
85101,0
31522,0
127347,0
25322,0
72582,0
118519,0
55709,37
75538,0
92336,0
37652,0
39029,0
13277,0
47661,0
54556,0
140197,0
110792,0
68261,0
33588,0
125997,0
94800,0
7665,0
108158,0
125492,0
3094,43
68105,0
131328,0
133354,0
127660,0
42178,-3
34145,0
128223,0
110500,0
112571,0
117325,0
78559,0
68244,0
103101,0
37415,0
77957,0
66733,0
11922,-10
45147,0
82440,0
133028,0
24221,57
115748,0
120474,30
111537,0
137545,0
90069,0
3063,30
36728,0
73191,0
7207,60
84255,45
30596,0
46386,0
47001,0
66962,0
12581,59
74421,0
137959,0
128206,0
21810,0
94469,0
40925,-1
52091,0
72114,0
117226,0
84507,0
14184,73
19277,0
37349,0
63610,0
68978,0
1075,55
54551,0
43586,9
61456,0
123489,0
58970,0
94069,0
4446,77
38433,0
97689,0
103812,0
24050,0
43228,55
67144,0
105704,0
9775,0
24096,70
96104,0
119508,52
87622,0
34304,0
52839,33
72106,0
49041,0
73087,73
1064,2
139642,0
90925,0
95174,0
114390,0
41736,0
135574,0
30431,0
32593,0
64812,0
67966,23
75994,0
52960,0
94088,0
105751,0
11822,89
80859,0
17907,2
85218,0
127645,0
82537,64
103696,0
138120,0
5871,7
125349,0
99414,0
109896,0
126158,0
93221,0
117061,0
113166,0
53868,0
134596,0
75828,0
39739,0
59517,0
89931,0
1750,46
95576,0
138518,0
126339,0
111421,0
122411,0
40421,-6
110197,0
36986,0
60361,0
95442,0
107516,0
58326,0
63008,0
20027,71
9704,32
18144,66
102850,0
15348,6
88713,0
65574,0
114977,0
111115,0
64894,0
95678,0
59848,-2
17189,26
33042,0
30180,0
98699,0
69230,0
35279,0
67546,0
120050,0
6023,78
14647,44
18750,-4
105574,0
59932,0
58558,0
90249,0
116069,0
4717,0
85504,0
4915,0
73324,0
14471,0
114463,0
60124,0
21283,12
135966,0
61095,0
122912,0
27554,0
43664,0
5353,64
124988,0
100697,0
116160,0
62948,19
77878,0
386,91
27057,0
46492,0
126091,0
83502,0
108143,0
84487,43
109565,0
90737,0
1662,0
125253,0
23675,6
80807,0
90988,0
1067,46
3042,-1
35721,0
132864,0
52561,0
95195,0
113875,0
3862,-7
7912,0
36293,0
16377,0
91996,0
15126,12
19022,71
119117,73
15717,1
39970,-27
62512,0
95432,0
102061,0
26662,0
66305,0
116115,0
64394,0
65430,0
98589,0
84597,0
9289,81
107117,0
97367,0
66856,0
47489,0
137363,0
6778,4
13351,46
14284,48
37464,0
51844,0
3244,0
38373,0
40204,0
42710,83
84847,0
34867,6
65081,0
98384,0
31251,0
115743,0
89292,0
54070,0
13485,0
41179,9
93853,0
4744,0
43122,0
54596,0
116430,0
52924,0
48546,0
62056,0
57598,0
128851,0
98543,0
13126,0
80360,0
137435,0
15639,39
67555,0
139184,0
16841,59
123110,12
139834,0
136692,0
84039,0
8620,37
135933,0
125320,0
129064,0
5918,0
69917,0
83125,103
101259,0
138500,0
55054,0
12828,0
40943,0
69085,0
35219,0
69156,0
84500,3
103683,0
97528,0
59362,0
93849,0
18232,0
80704,0
103423,0
88804,0
90979,0
74331,0
106146,0
133465,0
125481,0
32564,0
79728,0
82518,0
108315,0
38345,0
46769,0
126103,0
134296,0
123377,0
41893,0
5325,60
121702,0
140472,0
7814,13
42134,2
86661,0
6310,42
79079,0
92173,0
115896,0
70539,0
5216,0
84289,26
132326,0
97498,0
127943,0
114102,0
45766,0
36489,0
24652,6
53403,48
59610,0
2462,0
114495,0
133326,0
99676,0
34831,0
69036,0
110115,0
34405,14
137359,0
81496,0
63449,0
125382,0
72914,0
82405,0
47165,0
122491,0
269,0
19854,0
39541,0
100909,0
119666,0
120169,0
94911,0
105999,0
28798,0
36358,0
137919,0
46048,54
10477,3
134544,0
131065,0
20837,31
123220,0
2427,0
132453,0
93041,0
71526,0
53901,15
74181,0
84517,22
91505,0
99041,0
23872,106
35708,0
80212,0
30121,0
62327,0
105432,0
78561,0
110578,0
37132,0
75829,0
102746,0
133424,0
68229,0
12607,-4
39742,0
94438,0
115498,0
15574,89
34762,0
26226,0
27363,43
72669,0
94600,0
112589,0
78326,0
58092,0
10551,22
99909,0
17877,0
102583,0
31383,0
44189,0
104092,0
44103,0
122295,0
76144,0
129045,0
86955,0
102562,0
33103,0
92835,0
2431,11
49231,0
101971,0
4066,0
62779,0
3314,40
26538,2
20221,0
26874,-16
1233,34
59113,0
125892,0
2695,70
23139,1
7877,77
61669,0
132584,0
3878,0
95730,0
45328,11
61173,0
129003,0
37935,0
71757,0
11947,34
47077,0
54042,128
54915,0
43343,20
99188,0
101163,0
30151,0
139293,0
18884,0
35752,0
78841,0
93978,0
37450,0
103727,0
69670,0
89878,0
12346,37
40286,0
91601,0
60274,0
77348,0
116063,0
58819,0
28414,0
126046,0
55264,0
139993,0
11297,61
248,61
32834,0
5624,31
106286,0
131159,0
60993,0
82448,0
94178,0
12651,51
55549,0
110546,0
119349,0
65235,0
121611,0
111343,0
64598,0
28679,0
133321,0
13800,21
139626,0
75716,0
86277,0
61179,0
49210,0
101592,0
105449,0
16738,0
69619,0
48985,0
115077,0
26681,0
56200,0
61950,0
65779,0
137852,0
139310,0
77522,0
118424,0
118604,0
99214,0
62955,34
53845,0
126549,0
135010,0
112575,0
16263,35
9741,0
73446,0
109897,0
109912,0
117126,0
2979,38
97768,0
67853,0
4309,0
70205,0
70040,0
84476,58
105417,0
104057,0
5256,0
14298,60
17973,58
22509,67
54545,0
45136,0
139429,0
8792,24
132339,0
108227,0
110651,0
31646,0
82728,0
3515,0
49142,0
83270,0
26174,0
45486,0
126782,0
55613,0
97575,0
97600,0
91119,0
83658,0
119194,0
26000,0
80753,0
73613,0
72654,0
58506,0
59303,0
2977,65
138935,0
17473,51
115539,0
123482,0
5596,51
72355,0
106186,0
80043,0
39643,0
131533,0
39434,0
88483,0
50930,0
26131,-9
17373,0
59813,0
115195,0
36154,0
67618,42
7767,31
98149,0
109187,0
9453,38
118940,0
56703,0
55721,0
3825,79
130923,0
24853,9
70252,0
109870,0
15885,68
62765,0
137083,0
68898,0
108783,13
127637,0
62194,0
609,8
46948,68
78132,0
137259,0
106176,0
81992,0
111540,0
116497,0
107351,0
90135,0
103756,0
53720,0
24880,9
70798,0
27005,0
38153,0
104749,0
26924,45
131438,0
99242,0
70447,42
51245,0
71643,0
59732,0
10995,23
86296,0
37424,54
128387,0
44808,0
3657,49
8425,0
84533,-12
117493,0
47087,9
60774,0
136203,0
93008,0
64158,59
85150,0
63716,0
65040,0
57108,0
18970,19
18043,-9
107439,0
75837,0
86509,0
50795,0
129852,0
126458,0
131053,0
135657,0
107333,0
35006,0
127123,0
97808,0
23412,15
130676,0
117844,0
125647,0
37849,0
60548,-2
61874,0
75372,0
111635,0
46752,55
97726,0
130926,0
77218,0
117865,0
126977,26
44442,0
119274,55
16060,0
90880,0
61820,0
598,15
43747,0
48625,0
67625,0
106192,0
124575,0
120593,0
33332,0
33934,0
128564,0
97878,0
49810,0
126713,0
17120,10
20900,0
43213,42
816,51
51266,62
46389,0
23921,2
35251,0
136248,0
23097,60
56591,0
41034,0
44779,0
29676,0
130254,0
137890,0
93268,0
103486,0
106016,0
63882,6
88177,0
78292,0
20986,40
32642,0
106019,0
33160,0
8001,58
116291,0
95283,0
51030,0
51199,0
56177,0
126321,0
39573,0
43775,0
51196,0
71291,0
64449,0
8357,87
41054,-2
2640,-1
26451,0
62673,0
29243,0
115794,0
51415,0
45280,0
83469,0
66341,0
18004,0
52859,20
25151,39
41790,36
127929,0
49498,0
62630,0
104623,0
4399,0
36639,0
89560,0
114830,0
14593,0
77591,59
55830,0
124438,0
9292,0
44429,0
25756,42
89700,0
67259,0
99845,0
95835,0
30984,0
121181,0
27426,0
83795,0
100509,0
64145,43
79345,0
2954,63
37983,0
116577,49
87070,0
139390,0
28526,14
84829,2
76384,0
81725,0
80782,0
104025,0
121768,0
70615,0
42665,0
11213,-12
105368,0
105648,0
132862,0
24269,0
42104,0
14324,24
67481,90
131633,0
108678,0
125058,0
52545,0
112173,0
32735,0
45663,0
49858,0
3531,0
19381,46
136536,0
76617,0
35338,0
116346,0
72813,0
14983,71
79231,0
127949,0
107686,0
131609,0
85720,0
87286,0
131453,0
45874,0
78130,0
81598,0
101865,0
118932,0
98909,0
26801,51
2615,57
49146,0
54896,8
139353,0
77751,0
104028,0
114419,0
39808,0
31563,0
20566,58
89024,0
50579,0
97324,0
81489,0
123355,0
123846,0
106196,0
87595,0
132991,0
26849,0
362,0
74057,0
98127,0
8119,0
35543,0
62189,0
92828,0
67945,0
66798,0
29410,0
87248,0
127377,0
55047,0
29395,0
42766,59
130704,0
22744,2
73433,0
99851,0
134491,0
135867,0
11065,55
68741,0
98992,0
107188,0
46801,0
54991,0
12315,37
51769,0
107389,0
54572,0
19718,17
12225,81
19646,53
72908,0
123612,0
128348,0
20547,84
138831,0
80752,0
26687,92
6208,49
78186,14
27547,0
39502,0
106969,0
6614,0
76211,0
132566,0
132932,0
29220,0
70052,0
49133,0
49137,0
29250,0
123453,0
42717,42
50351,0
117540,0
82116,0
103235,0
50040,68
139066,0
107170,0
16602,0
619,42
27466,0
19396,12
49024,0
72310,0
64418,0
100779,0
115133,0
98115,0
52709,0
92510,0
72402,0
112686,0
58952,0
127957,0
56579,0
128353,0
47318,0
6080,30
13435,0
22285,0
10563,0
136927,0
93735,0
48583,0
54516,0
116460,0
55621,0
67282,104
120514,0
123935,0
130835,0
969,0
31696,0
90479,0
89674,0
33093,0
4060,2
94882,0
55643,0
37066,0
139478,0
72997,0
128057,0
4441,79
40529,0
111933,0
140013,0
100590,0
16539,43
64448,0
134166,0
140438,0
41093,0
33758,0
46135,0
99352,0
104714,0
133814,0
58921,0
69480,0
119726,0
121204,0
128576,0
15962,39
122072,0
86482,0
113525,0
52243,0
128529,0
12482,0
42878,67
122999,55
132563,0
9364,25
10203,0
23335,24
118038,0
45217,37
1011,39
26944,0
58613,0
123996,0
61804,0
75195,0
102358,0
104500,0
89362,0
133619,0
35625,0
67029,0
107241,0
54376,0
98388,0
3166,32
39294,0
47859,0
4241,59
129849,0
35573,0
39354,0
26315,0
58694,0
104334,0
27871,31
136118,0
60889,0
34069,105
139627,0
55117,0
54189,3
19420,0
135807,0
50612,0
89120,0
93231,0
125922,0
96274,0
134627,0
40806,53
41367,0
21664,73
46023,94
40706,0
72316,21
75781,0
109598,0
131958,0
122895,-3
117870,0
128632,0
117043,0
38164,0
108637,0
20034,104
57591,0
75444,0
21878,43
127519,0
28132,57
31038,0
101520,0
106307,66
123898,0
36507,0
53883,23
119794,0
63417,0
75972,0
107652,0
138641,0
8408,11
1592,40
90708,0
97054,0
81633,0
123982,0
82086,0
126022,0
75701,0
112459,0
35081,0
92000,0
4799,57
57471,0
35088,0
77308,0
128662,0
6237,0
10056,38
41319,47
71856,0
136719,0
36572,0
31938,0
40303,38
22985,64
8816,30
15901,12
79879,0
138638,0
37663,0
82686,0
17383,8
30017,0
86576,0
9798,-1
124699,0
10439,52
56497,0
138937,0
26511,0
74488,0
16359,0
80682,0
67122,0
125012,0
57276,0
114174,0
63495,0
49900,0
138354,0
16418,70
106606,11
121402,0
49521,0
18142,29
31796,0
37087,0
16909,0
121065,0
39075,0
44681,0
28014,38
49728,0
117062,0
65797,0
55225,0
83133,67
64433,0
89087,0
101930,0
7226,35
98290,0
114677,0
35281,0
104450,0
25785,0
55486,0
82543,52
61705,0
87261,0
13727,65
30709,0
60523,0
130796,0
112504,0
140686,0
10089,0
7660,0
40191,0
67565,0
94235,0
47240,0
91240,0
103601,0
129974,0
69765,0
95380,0
129979,0
40581,66
46381,0
47455,0
13183,37
18256,49
42984,0
83011,0
96093,0
4603,0
132966,0
42337,23
98489,0
35694,0
12930,-17
15584,43
124462,0
127567,0
43500,3
400,41
14929,42
94370,0
29174,0
92082,0
12873,0
66836,0
65856,0
102376,0
16901,28
90902,0
117842,0
81127,0
27592,1
8989,65
102494,0
104618,0
118408,0
6410,9
97922,0
130050,0
33204,0
51857,0
70167,0
129009,0
70534,0
76925,0
55759,0
90208,0
33422,0
14260,29
38044,0
70602,0
21242,0
38892,0
26126,53
92253,0
36318,0
89010,0
4877,13
66676,0
11419,11
40802,3
16724,0
67050,0
3808,74
91655,0
103773,0
101356,0
73227,0
67585,51
27197,52
23669,0
62176,0
118998,81
122171,0
61810,0
30315,0
128080,0
43686,0
107585,0
140333,0
9678,63
87479,0
127115,0
137206,0
25582,-6
106779,0
16021,-4
16640,0
36534,0
55725,0
119093,0
9023,56
887,27
129214,0
120842,0
2471,19
35487,0
116349,0
111525,0
131626,0
90282,0
88780,0
59556,0
18175,16
26304,56
42421,38
54581,4
126613,0
127588,0
105184,0
18,0
36089,0
46267,0
113135,0
114062,0
11101,-1
20526,51
109271,0
127789,0
136522,0
6587,0
77582,0
130784,0
8361,0
99687,67
114218,0
121377,0
88263,0
132958,0
139105,0
120300,0
77437,0
132332,0
111026,0
56053,0
139442,0
42041,0
88514,0
88268,0
41994,0
837,14
83107,71
133422,0
114917,0
40321,5
111627,0
50889,0
80439,0
113673,0
104330,0
126213,0
65423,0
80329,0
21796,44
83454,0
67031,99
93246,0
30257,0
68910,18
93555,0
1645,0
32948,0
99071,0
83360,0
101827,0
111713,0
100301,0
134698,0
113976,0
3044,0
88874,0
109470,0
54864,0
118488,0
110577,0
137815,0
131140,0
140081,0
82077,0
45174,5
111137,0
6210,3
18179,68
4422,25
75676,0
79291,0
140501,0
4019,52
2646,40
128306,0
91307,0
42896,29
137511,0
137529,0
131981,0
93793,0
37172,0
111884,0
15361,0
92548,0
122836,0
136534,0
28966,0
121617,0
121249,0
66093,0
74900,0
79670,0
15049,0
132392,0
123021,0
126576,0
16087,0
120148,0
53114,0
49958,0
2379,0
38423,0
103734,0
90750,0
34186,44
63852,0
95004,0
11122,0
44216,0
129022,0
49043,0
59092,0
62829,0
69886,0
91686,0
102727,0
131774,0
40087,0
34036,0
45966,41
41498,0
45709,0
137063,0
8363,0
62134,0
94138,0
74800,0
117170,0
139280,0
34648,2
95096,0
128365,0
124751,0
35992,0
33682,0
16683,55
32078,0
84050,0
20911,0
15508,0
63438,0
131971,0
43109,21
85239,0
41814,23
96810,0
103033,0
127104,0
117219,0
20812,48
112611,0
65348,0
4571,11
43144,35
70070,0
99655,0
80596,0
52605,0
56286,0
126410,0
9052,18
90723,0
134654,0
60458,0
63457,0
40649,18
28496,100
124043,0
20689,56
129605,0
130158,0
85725,0
132466,0
65952,0
117568,0
137007,0
63013,0
11886,96
60743,0
112083,0
29001,0
31459,0
21988,47
67302,1
117792,0
52868,0
32129,0
64305,0
90352,0
85006,0
84726,33
39592,0
98884,0
5441,87
20563,2
39933,0
62395,14
11747,51
29732,0
123573,0
56167,0
9212,10
55294,0
3115,0
37993,0
9749,27
46913,0
6292,93
87753,0
60385,0
76823,0
40305,68
2424,0
30455,0
117651,0
13059,0
75,60
93752,0
65185,0
64742,0
108536,0
127825,0
26378,0
105394,0
3548,0
42999,4
75158,0
85497,0
18912,24
68899,32
116693,0
97474,0
102312,0
67670,43
132962,0
38777,0
135333,0
93749,0
4117,27
137772,0
89520,0
38531,0
80226,0
13917,0
22776,0
64463,0
89903,0
100777,0
132728,0
7844,49
18483,52
66537,0
123690,68
5074,0
55223,0
36518,0
50266,0
69740,78
21493,40
139383,0
88006,0
108661,0
92180,0
108429,0
107518,0
119590,0
15599,3
51549,0
100350,0
126461,0
35735,0
120003,0
24985,0
89840,0
57420,0
78101,0
136999,0
41752,51
8991,43
121393,0
55187,0
130385,0
30667,0
124722,0
29422,0
130235,0
50181,0
50479,0
117234,0
127639,0
86093,0
108609,0
60388,0
74144,0
26054,0
79213,0
89086,0
90698,0
16184,41
95673,0
96109,0
82845,0
73652,0
27771,-19
5566,25
89558,0
32586,0
780,0
61249,0
69842,22
129288,75
2466,0
44527,0
133890,0
92230,0
31883,0
73042,0
76277,0
25210,38
67662,52
122837,0
99293,0
16768,46
86936,0
88123,0
119136,19
57874,0
109728,0
128255,0
129628,0
106531,0
30507,0
51601,0
126282,0
45960,0
112392,3
18741,0
64885,0
68091,0
95975,0
100977,0
83260,0
116887,0
119057,51
132286,0
79365,0
103466,0
48705,0
49208,0
94205,0
94409,0
118804,0
13621,52
32268,0
111282,0
98118,0
134001,0
136044,0
90164,0
138824,0
36068,0
133181,0
25699,63
62043,0
55495,0
57665,0
20474,77
86944,0
114655,0
17836,46
9397,56
79892,0
103179,0
136803,0
53930,0
120535,0
91169,0
113682,0
109404,0
1249,52
73750,0
28135,0
33186,0
92065,0
71622,0
82179,0
132849,0
121018,0
21227,19
31067,0
70501,0
121133,0
15979,0
37505,35
40369,26
97457,0
18428,8
71177,0
8058,29
129035,0
444,115
